Timestep	2016	2017	2018	2019	ground
7537	281.35	281.15	284.35	278.85	284.45
7538	281.65	281.05	284.45	278.55	284.44
7539	281.45	281.15	284.35	278.35	284.43
7540	281.45	281.05	283.95	278.35	284.42
7541	281.45	280.95	283.85	277.85	284.43
7542	281.15	281.35	284.15	277.95	284.42
7543	280.85	281.75	284.35	277.95	284.43
7544	280.65	281.75	284.75	277.75	284.42
7545	280.45	282.05	285.05	278.25	284.41
7546	280.05	282.35	285.05	278.65	284.41
7547	279.35	282.75	285.25	278.95	284.41
7548	279.95	283.15	285.65	279.75	284.38
7549	280.35	283.05	286.55	280.85	284.41
7550	281.45	282.95	287.65	281.75	284.4
7551	281.95	283.15	288.15	281.65	284.37
7552	281.65	282.55	288.45	281.95	284.38
7553	281.05	282.05	288.55	282.15	284.36
7554	280.75	282.05	287.55	282.05	284.36
7555	280.55	281.95	286.55	281.75	284.36
7556	280.55	281.95	285.55	281.45	284.36
7557	280.35	282.15	285.15	281.15	284.36
7558	280.25	282.25	284.75	281.35	284.36
7559	280.15	282.35	284.35	281.35	284.35
7560	280.05	282.45	284.75	281.05	284.36
7561	279.95	282.35	284.85	281.25	284.35
7562	279.85	282.65	284.95	281.25	284.35
7563	279.25	282.95	285.25	280.95	284.35
7564	278.15	283.05	285.15	280.35	284.32
7565	277.75	283.25	284.75	279.55	284.32
7566	278.35	283.45	284.95	278.75	284.33
7567	278.55	284.05	284.65	278.25	284.3
7568	278.25	284.45	284.25	278.45	284.3
7569	278.35	284.65	284.25	278.35	284.29
7570	278.55	284.75	284.25	278.75	284.27
7571	279.25	285.05	284.25	280.85	284.29
7572	280.15	285.05	284.55	282.05	284.29
7573	280.85	284.95	284.85	282.85	284.29
7574	281.05	284.75	284.85	283.55	284.27
7575	281.15	284.85	284.75	284.25	284.28
7576	280.85	284.55	285.05	284.35	284.27
7577	280.95	283.85	284.55	283.95	284.27
7578	280.45	279.75	284.85	283.65	284.26
7579	279.35	279.75	284.95	282.75	284.25
7580	278.55	279.55	284.95	281.45	284.26
7581	277.95	279.35	284.85	280.45	284.22
7582	277.45	278.75	284.35	279.65	284.24
7583	277.15	278.05	283.95	279.25	284.24
7584	277.25	278.05	283.85	279.15	284.24
7585	277.45	278.35	283.75	279.05	284.23
7586	277.55	278.05	283.65	279.25	284.23
7587	277.85	278.15	283.35	279.85	284.23
7588	278.05	277.65	283.35	279.95	284.23
7589	278.25	278.05	283.65	279.65	284.23
7590	278.45	278.15	283.95	279.05	284.22
7591	278.35	278.15	284.25	278.25	284.22
7592	278.05	278.45	284.55	277.65	284.19
7593	278.15	278.45	285.05	277.45	284.17
7594	278.75	278.65	285.45	278.15	284.2
7595	279.55	278.85	285.45	279.45	284.2
7596	280.35	278.75	285.55	281.35	284.19
7597	280.85	279.45	285.95	282.05	284.17
7598	280.85	279.85	286.15	282.65	284.17
7599	281.25	279.95	286.15	283.05	284.19
7600	281.35	279.95	285.85	283.35	284.19
7601	281.15	279.75	285.85	283.55	284.17
7602	280.85	279.95	286.05	282.75	284.17
7603	280.45	279.45	286.05	281.95	284.16
7604	279.75	278.85	285.65	280.75	284.14
7605	279.45	278.45	285.65	279.75	284.14
7606	279.25	278.15	285.65	279.05	284.12
7607	279.35	278.15	285.75	278.35	284.12
7608	278.95	278.55	285.65	277.55	284.12
7609	279.15	278.85	285.55	277.15	284.1
7610	278.55	278.65	285.55	277.45	284.09
7611	278.35	278.25	285.55	277.55	284.1
7612	278.45	277.75	285.65	277.35	284.09
7613	277.85	277.25	285.75	276.95	284.09
7614	277.45	276.95	285.75	277.15	284.09
7615	277.45	276.85	285.75	277.25	284.08
7616	277.25	276.85	285.85	277.35	284.08
7617	277.05	276.85	285.85	277.35	284.08
7618	277.45	277.05	286.15	277.75	284.08
7619	277.95	278.05	285.95	278.65	284.07
7620	278.45	278.85	286.25	280.25	284.07
7621	278.75	279.65	286.55	280.85	284.06
7622	279.15	280.15	286.05	280.35	284.05
7623	279.25	280.25	286.35	280.25	284.02
7624	279.65	280.55	286.85	280.45	284.04
7625	279.45	280.15	286.85	280.15	284.04
7626	279.25	279.15	286.35	279.95	284.04
7627	279.15	278.05	286.05	280.05	284.02
7628	278.85	277.35	285.95	280.25	284.03
7629	278.55	276.95	285.75	280.25	284.04
7630	278.75	276.95	285.65	280.15	284.04
7631	278.65	276.75	285.55	279.95	284.02
7632	278.75	276.35	285.45	279.75	284.02
7633	278.95	276.15	285.15	279.55	284.01
7634	278.95	275.95	284.85	279.45	283.99
7635	278.85	275.75	284.95	279.25	283.99
7636	278.85	275.55	284.85	279.25	283.98
7637	278.85	275.35	284.85	279.25	283.97
7638	278.75	275.25	285.05	279.85	283.98
7639	278.55	274.95	284.95	280.05	283.98
7640	278.55	274.45	284.65	278.95	283.97
7641	278.55	274.75	284.45	278.85	283.97
7642	278.95	275.75	284.65	278.75	283.97
7643	279.45	275.85	284.65	278.85	283.98
7644	280.15	276.65	284.65	280.25	283.99
7645	280.75	277.85	284.85	281.35	283.98
7646	281.15	279.05	284.95	283.55	283.97
7647	281.35	279.75	285.25	284.55	283.95
7648	281.45	280.25	285.25	283.95	283.96
7649	281.85	280.25	284.45	283.65	283.96
7650	281.85	279.35	284.35	282.65	283.96
7651	281.15	278.05	284.05	281.55	283.95
7652	281.35	277.25	283.85	281.05	283.95
7653	281.35	276.55	283.65	280.65	283.95
7654	281.25	276.15	283.85	280.05	283.94
7655	280.65	275.95	284.05	279.65	283.94
7656	280.05	275.55	283.95	279.45	283.92
7657	279.45	275.45	283.75	279.55	283.93
7658	278.95	276.05	283.45	279.25	283.93
7659	278.65	276.65	283.45	279.25	283.9
7660	278.25	277.05	283.45	278.95	283.89
7661	278.25	277.25	283.35	279.25	283.89
7662	278.45	277.45	282.85	279.45	283.88
7663	278.65	277.35	282.15	278.85	283.88
7664	278.85	277.25	282.05	278.45	283.87
7665	279.35	277.35	281.95	278.75	283.87
7666	279.85	277.55	282.15	279.25	283.88
7667	280.05	277.95	281.55	280.65	283.87
7668	281.05	278.55	281.75	281.75	283.85
7669	281.65	279.15	281.85	282.35	283.87
7670	282.15	279.25	281.75	282.65	283.86
7671	283.15	279.05	281.65	282.55	283.86
7672	283.25	278.95	281.55	283.45	283.85
7673	282.85	279.45	281.25	283.55	283.84
7674	282.75	279.15	281.05	283.05	283.84
7675	282.35	278.85	280.55	281.25	283.84
7676	282.25	278.05	280.15	280.15	283.83
7677	282.05	277.25	280.15	279.15	283.82
7678	281.95	276.85	280.15	278.55	283.81
7679	281.95	276.85	280.15	278.15	283.81
7680	281.85	276.65	280.25	278.25	283.8
7681	281.55	276.65	280.45	278.25	283.8
7682	281.65	276.55	280.55	278.15	283.8
7683	283.15	276.45	280.55	277.95	283.8
7684	282.85	276.25	280.55	278.05	283.77
7685	283.05	276.15	280.55	278.15	283.77
7686	283.25	276.15	280.35	278.35	283.77
7687	283.15	276.35	280.35	278.85	283.77
7688	282.95	276.35	280.35	278.95	283.77
7689	282.85	276.45	279.65	279.05	283.76
7690	283.25	277.05	279.75	278.85	283.75
7691	283.55	276.95	280.75	279.05	283.76
7692	283.75	277.25	279.95	279.85	283.75
7693	284.25	278.05	280.05	280.35	283.74
7694	285.45	279.05	280.55	280.45	283.75
7695	286.05	280.35	280.55	280.35	283.74
7696	287.05	281.65	280.75	279.85	283.74
7697	287.35	281.85	280.75	280.05	283.72
7698	286.65	281.45	280.05	280.25	283.71
7699	286.15	280.85	279.35	279.35	283.71
7700	285.85	280.55	279.55	279.35	283.71
7701	284.85	279.65	279.55	279.55	283.69
7702	284.75	280.05	279.65	279.35	283.7
7703	284.85	280.25	279.55	279.05	283.7
7704	286.25	280.45	279.95	279.45	283.71
7705	286.35	280.35	279.95	279.65	283.7
7706	286.25	280.35	280.05	279.45	283.69
7707	286.65	280.25	279.75	279.15	283.68
7708	286.45	280.15	279.45	278.75	283.67
7709	286.55	280.25	279.35	278.85	283.67
7710	286.45	280.45	279.25	278.95	283.66
7711	286.65	280.15	278.75	278.95	283.66
7712	286.85	280.15	278.35	279.15	283.65
7713	286.75	280.45	278.05	279.35	283.64
7714	286.25	280.35	278.55	279.65	283.63
7715	285.85	280.85	278.75	280.05	283.63
7716	285.75	281.35	278.75	280.85	283.62
7717	285.95	281.55	279.15	281.65	283.64
7718	286.05	282.65	279.95	282.45	283.64
7719	286.75	282.45	279.95	282.85	283.62
7720	287.15	282.55	279.65	282.95	283.62
7721	286.95	282.95	279.25	282.95	283.62
7722	286.65	282.05	278.45	282.45	283.62
7723	285.75	282.35	277.45	280.95	283.61
7724	284.85	281.05	277.45	279.75	283.61
7725	283.95	280.25	277.85	278.95	283.6
7726	284.15	279.25	277.75	278.35	283.61
7727	283.95	278.95	277.55	277.75	283.6
7728	283.95	278.95	277.25	277.25	283.6
7729	283.95	278.75	277.35	277.05	283.59
7730	284.05	278.65	277.65	276.75	283.58
7731	284.15	278.75	276.85	276.45	283.57
7732	284.05	279.15	277.25	276.05	283.57
7733	283.85	279.15	277.15	275.85	283.56
7734	283.95	279.25	277.15	276.05	283.54
7735	284.05	279.35	277.25	275.95	283.54
7736	283.75	279.25	277.35	275.95	283.53
7737	282.15	278.85	277.25	275.95	283.53
7738	281.85	279.15	277.25	276.45	283.53
7739	281.65	279.75	277.25	277.55	283.52
7740	281.55	280.25	277.15	278.05	283.52
7741	281.95	280.05	277.05	279.65	283.51
7742	282.75	280.75	277.35	281.25	283.51
7743	282.85	281.15	277.55	281.65	283.51
7744	283.35	281.85	276.85	281.45	283.5
7745	282.85	281.95	275.95	281.05	283.51
7746	282.35	281.45	275.55	280.65	283.48
7747	281.55	280.45	275.25	280.25	283.49
7748	280.55	279.35	275.25	280.15	283.49
7749	279.75	278.35	275.45	280.15	283.47
7750	279.45	277.55	275.65	280.15	283.47
7751	279.05	277.05	275.65	280.25	283.47
7752	279.05	276.45	275.55	280.25	283.45
7753	279.15	276.15	275.65	280.35	283.45
7754	279.05	275.75	275.75	280.35	283.44
7755	279.35	275.25	275.95	280.35	283.44
7756	279.25	275.15	276.15	280.25	283.43
7757	278.95	275.15	276.35	280.25	283.44
7758	278.55	274.65	276.75	280.05	283.41
7759	278.35	274.25	276.85	279.95	283.42
7760	277.75	274.05	276.85	279.45	283.4
7761	277.15	274.25	276.55	279.15	283.39
7762	277.35	275.25	277.35	279.45	283.36
7763	277.85	276.65	277.45	279.85	283.34
7764	279.55	278.65	278.15	280.85	283.35
7765	281.55	279.75	278.35	281.55	283.36
7766	283.25	280.65	278.65	281.45	283.36
7767	285.65	281.35	279.15	280.95	283.36
7768	287.25	281.75	279.15	281.45	283.36
7769	286.35	281.95	278.75	281.25	283.36
7770	284.95	281.85	278.15	280.85	283.33
7771	283.35	280.85	277.35	280.85	283.31
7772	282.85	280.25	277.05	280.95	283.32
7773	281.35	279.65	276.65	280.95	283.32
7774	281.15	279.45	276.35	280.65	283.32
7775	281.05	279.85	276.15	280.55	283.31
7776	280.35	279.85	276.05	280.55	283.31
7777	279.45	279.85	276.35	280.35	283.3
7778	278.95	279.75	276.75	280.45	283.29
7779	278.55	279.65	277.05	280.25	283.28
7780	278.65	279.45	277.05	280.15	283.27
7781	279.15	279.05	277.25	279.95	283.26
7782	279.15	278.95	277.25	280.15	283.25
7783	278.75	278.85	277.45	280.05	283.25
7784	278.95	278.85	277.05	280.05	283.25
7785	279.25	279.45	277.25	279.85	283.24
7786	279.55	279.85	278.05	279.95	283.24
7787	279.95	280.75	277.65	280.15	283.24
7788	280.85	281.55	278.25	280.45	283.24
7789	281.75	281.85	279.05	280.95	283.24
7790	282.25	282.85	279.05	281.35	283.24
7791	282.45	284.45	279.15	281.15	283.2
7792	282.85	284.95	279.65	281.25	283.21
7793	282.75	284.95	280.05	280.95	283.2
7794	282.75	284.15	279.85	280.75	283.18
7795	282.65	283.15	279.45	280.55	283.18
7796	282.45	282.55	279.25	280.65	283.17
7797	282.25	282.15	279.25	280.65	283.17
7798	281.65	281.75	279.15	280.75	283.18
7799	281.35	281.55	278.85	280.75	283.18
7800	281.65	281.95	279.15	280.45	283.18
7801	281.75	281.75	279.15	280.75	283.15
7802	281.65	281.75	279.25	280.75	283.14
7803	281.85	281.15	279.25	280.95	283.15
7804	281.75	279.75	279.35	281.05	283.12
7805	281.75	279.05	279.35	280.95	283.12
7806	281.95	278.45	279.25	280.75	283.11
7807	281.65	278.85	279.05	281.15	283.12
7808	281.65	277.95	279.05	281.15	283.1
7809	281.55	277.75	279.25	281.15	283.1
7810	281.85	278.45	279.65	281.15	283.1
7811	282.65	279.25	280.45	281.55	283.1
7812	283.75	281.25	281.05	281.75	283.1
7813	284.75	282.65	281.55	281.85	283.07
7814	285.15	284.35	281.05	281.65	283.07
7815	285.05	284.95	280.45	281.25	283.06
7816	285.45	285.45	280.15	280.85	283.09
7817	285.55	285.35	280.15	280.85	283.05
7818	285.15	284.45	280.15	280.45	283.04
7819	284.65	282.35	280.45	280.55	283.03
7820	283.85	281.05	280.75	280.45	283.02
7821	283.35	279.95	280.75	280.15	283.03
7822	282.95	279.35	280.55	280.25	283.01
7823	282.65	280.25	280.35	280.35	283.01
7824	282.35	280.15	280.05	280.35	283.01
7825	281.95	279.35	279.85	280.25	283
7826	281.95	279.15	280.05	280.25	282.99
7827	281.85	278.45	280.35	280.25	283
7828	281.65	277.95	280.15	280.25	282.99
7829	281.55	280.15	280.05	280.05	282.98
7830	281.35	281.05	279.85	279.85	282.98
7831	281.35	281.85	279.65	279.55	282.97
7832	281.55	282.15	279.55	279.25	282.95
7833	281.95	282.35	279.55	279.15	282.94
7834	282.55	282.95	279.55	279.25	282.94
7835	283.05	283.85	279.55	279.55	282.93
7836	283.65	285.05	279.45	279.65	282.93
7837	284.65	286.65	278.95	281.25	282.93
7838	285.25	287.85	279.35	282.45	282.93
7839	285.25	288.75	279.65	283.35	282.93
7840	285.25	288.85	279.75	283.95	282.93
7841	285.05	288.45	279.65	283.85	282.93
7842	284.75	287.55	279.75	283.05	282.92
7843	284.05	286.75	279.65	282.05	282.91
7844	283.55	286.15	279.45	281.35	282.9
7845	283.05	285.95	279.45	280.95	282.86
7846	282.85	285.65	279.75	280.45	282.86
7847	282.55	285.45	279.65	279.75	282.85
7848	281.85	285.35	279.65	279.35	282.85
7849	280.95	285.15	280.15	279.45	282.84
7850	280.95	284.95	280.35	279.25	282.84
7851	281.05	284.75	280.55	279.35	282.84
7852	281.05	284.85	280.75	279.25	282.85
7853	280.65	284.35	281.15	279.05	282.83
7854	280.65	284.05	281.15	278.75	282.85
7855	280.95	284.15	281.35	278.95	282.84
7856	280.85	284.05	280.95	279.25	282.82
7857	280.95	283.85	280.45	279.45	282.83
7858	281.05	283.95	280.25	279.55	282.8
7859	281.65	284.65	280.85	280.55	282.8
7860	282.85	285.45	281.95	281.65	282.8
7861	283.25	286.65	282.85	283.35	282.8
7862	283.45	288.15	283.55	284.05	282.8
7863	283.55	288.85	284.35	284.95	282.78
7864	283.55	288.95	284.65	284.65	282.78
7865	283.55	288.45	284.25	285.55	282.78
7866	282.95	287.85	283.85	284.85	282.73
7867	282.65	287.55	282.75	283.55	282.74
7868	282.35	287.15	282.05	283.55	282.75
7869	282.35	287.05	281.25	282.45	282.73
7870	282.25	286.55	280.75	281.95	282.73
7871	281.75	286.05	280.05	281.95	282.73
7872	281.35	285.65	279.45	281.25	282.73
7873	280.95	285.55	279.05	280.85	282.72
7874	281.15	285.45	279.15	280.55	282.7
7875	281.15	285.45	279.35	280.15	282.7
7876	281.15	285.45	279.25	279.95	282.69
7877	281.15	285.45	279.55	280.05	282.69
7878	281.15	285.95	279.85	280.15	282.7
7879	281.25	285.85	279.85	280.45	282.69
7880	281.25	284.05	279.45	280.75	282.69
7881	281.45	283.45	279.05	280.95	282.68
7882	281.65	282.95	279.05	280.95	282.68
7883	281.95	282.35	278.45	281.35	282.66
7884	282.35	282.35	279.15	282.45	282.64
7885	282.75	282.15	279.85	283.55	282.65
7886	283.05	281.65	280.05	283.35	282.64
7887	283.45	282.35	279.45	283.55	282.64
7888	282.95	282.15	279.75	283.55	282.62
7889	282.85	281.85	280.15	283.65	282.61
7890	282.75	281.55	280.55	283.65	282.61
7891	282.75	280.95	280.15	283.45	282.62
7892	282.45	280.85	280.15	283.35	282.63
7893	282.55	280.35	280.35	283.05	282.6
7894	282.45	280.35	280.45	282.75	282.6
7895	282.45	279.75	280.35	282.35	282.6
7896	282.25	278.85	279.95	281.95	282.58
7897	282.25	278.85	279.95	281.35	282.58
7898	281.65	279.05	279.95	280.75	282.57
7899	280.65	278.85	279.75	280.45	282.57
7900	280.55	278.35	279.75	281.05	282.55
7901	280.85	278.15	279.85	281.25	282.55
7902	281.25	278.15	279.65	281.25	282.54
7903	281.35	278.15	279.35	281.45	282.54
7904	281.35	277.95	279.35	281.65	282.54
7905	281.35	277.75	279.85	281.95	282.54
7906	281.55	278.05	280.25	282.25	282.51
7907	281.85	278.35	280.15	282.55	282.52
7908	281.75	278.85	279.85	282.85	282.53
7909	282.15	279.25	279.75	283.65	282.51
7910	281.95	280.55	279.75	284.15	282.51
7911	282.05	280.35	279.75	284.15	282.49
7912	282.25	280.05	280.15	284.35	282.5
7913	282.35	279.65	280.15	284.15	282.49
7914	282.45	278.45	280.15	283.55	282.46
7915	282.65	278.35	280.25	283.05	282.47
7916	282.75	277.75	280.35	282.75	282.45
7917	282.75	277.35	280.35	282.75	282.45
7918	282.75	277.15	280.25	282.75	282.44
7919	282.65	277.25	280.35	282.55	282.44
7920	282.45	277.05	280.15	282.65	282.44
7921	282.35	276.55	280.15	282.55	282.44
7922	282.15	276.65	280.35	282.55	282.44
7923	281.55	277.15	280.25	282.65	282.43
7924	281.55	276.95	280.25	282.45	282.43
7925	281.65	276.95	280.25	282.25	282.42
7926	281.75	277.15	280.25	282.55	282.4
7927	281.65	277.35	280.05	282.45	282.39
7928	281.75	277.35	280.05	282.55	282.4
7929	281.35	277.45	280.35	283.15	282.38
7930	281.15	277.65	280.65	283.35	282.38
7931	281.35	278.45	280.75	283.45	282.37
7932	281.55	278.85	281.15	283.65	282.36
7933	281.85	279.65	281.45	284.25	282.36
7934	281.95	280.85	281.65	285.45	282.35
7935	282.15	281.15	281.85	286.25	282.34
7936	282.15	281.05	281.65	286.25	282.34
7937	281.55	280.95	281.65	286.35	282.35
7938	281.55	280.55	281.65	286.05	282.33
7939	281.75	279.85	281.25	285.85	282.33
7940	281.35	279.65	281.05	285.55	282.32
7941	281.05	279.95	280.65	285.55	282.29
7942	281.25	280.05	280.25	285.55	282.3
7943	281.75	279.95	279.35	285.25	282.29
7944	281.45	279.75	278.75	285.25	282.3
7945	281.05	279.35	277.95	285.25	282.29
7946	280.85	278.95	277.25	285.45	282.27
7947	280.75	278.45	276.85	285.45	282.26
7948	280.65	278.15	276.95	284.95	282.26
7949	280.35	277.95	277.25	284.35	282.26
7950	279.85	278.15	276.95	283.95	282.25
7951	279.45	278.15	276.55	284.15	282.26
7952	279.15	278.65	277.15	284.25	282.25
7953	278.85	278.55	277.75	284.05	282.25
7954	278.25	279.25	278.45	283.95	282.25
7955	277.55	280.05	278.25	283.75	282.23
7956	277.95	280.35	279.05	283.95	282.23
7957	278.85	280.45	279.55	284.05	282.21
7958	279.15	280.95	280.15	283.15	282.21
7959	279.35	281.25	280.35	284.35	282.19
7960	278.95	281.65	280.35	284.65	282.19
7961	278.55	280.85	280.25	284.65	282.2
7962	277.95	280.25	279.75	284.55	282.18
7963	277.25	279.35	279.55	284.25	282.18
7964	276.65	278.85	279.35	283.85	282.2
7965	276.15	278.95	279.75	283.85	282.18
7966	275.65	278.95	279.35	283.95	282.17
7967	274.95	278.95	279.25	283.75	282.17
7968	274.55	278.95	279.05	283.35	282.17
7969	274.25	278.65	278.85	283.55	282.17
7970	274.05	278.55	278.75	283.85	282.16
7971	274.15	278.55	278.55	283.75	282.16
7972	274.25	278.65	278.55	283.55	282.16
7973	274.25	278.75	278.55	283.25	282.15
7974	274.15	278.75	278.45	283.15	282.14
7975	274.15	278.65	277.95	283.05	282.15
7976	274.15	278.55	278.25	283.05	282.14
7977	274.25	278.65	278.25	282.75	282.14
7978	274.35	278.65	278.35	282.65	282.14
7979	274.75	278.65	279.15	283.05	282.14
7980	275.35	279.35	279.65	283.15	282.11
7981	276.05	279.65	280.55	283.45	282.11
7982	276.25	279.75	280.75	283.55	282.09
7983	276.65	280.25	281.35	284.25	282.1
7984	276.85	280.45	281.75	284.45	282.09
7985	276.95	279.15	281.75	284.55	282.1
7986	276.25	277.65	281.65	284.05	282.1
7987	275.75	277.95	280.65	283.75	282.08
7988	275.35	277.45	279.85	283.25	282.08
7989	275.05	277.35	279.05	282.35	282.07
7990	274.85	276.85	278.45	282.05	282.08
7991	274.45	276.75	278.05	282.15	282.07
7992	274.15	277.05	277.65	282.25	282.08
7993	274.05	276.95	277.35	282.25	282.06
7994	273.75	276.95	277.75	282.15	282.04
7995	273.45	276.85	278.15	282.25	282.03
7996	273.45	277.05	277.75	282.35	282.05
7997	274.05	276.95	277.95	282.45	282.04
7998	274.25	277.05	277.95	282.55	282.02
7999	274.15	277.15	278.05	282.45	282.01
8000	274.05	276.95	278.25	282.45	282.02
8001	274.35	276.95	278.25	281.85	282.02
8002	275.05	276.95	278.65	280.55	282.02
8003	275.65	277.25	279.05	280.55	282.02
8004	276.75	277.75	279.65	280.95	282.02
8005	278.05	278.35	280.45	282.05	282
8006	277.95	277.75	281.05	282.75	282
8007	277.85	278.15	281.55	281.95	282
8008	278.25	277.95	281.85	282.15	282.01
8009	278.35	277.85	281.85	281.95	282
8010	278.05	277.55	281.75	281.65	282
8011	276.95	276.85	281.45	281.05	282.01
8012	276.15	276.75	281.35	280.65	282.01
8013	275.85	276.85	281.45	280.35	282
8014	275.35	276.55	281.55	280.55	282
8015	275.25	276.55	281.65	280.55	281.99
8016	274.75	276.45	281.55	280.45	281.99
8017	274.55	276.15	280.75	280.45	281.96
8018	275.25	275.75	280.75	280.45	281.97
8019	276.05	275.25	280.85	280.25	281.96
8020	276.15	274.85	280.95	280.05	281.97
8021	275.95	274.55	281.05	279.35	281.96
8022	275.85	274.25	281.25	279.05	281.95
8023	275.65	273.95	281.05	278.95	281.95
8024	275.75	274.65	280.95	279.25	281.94
8025	275.95	274.85	280.95	279.15	281.94
8026	275.75	274.55	280.85	279.65	281.93
8027	275.65	274.65	281.05	279.75	281.93
8028	275.85	274.95	281.75	279.45	281.92
8029	276.05	276.15	282.65	279.65	281.92
8030	275.75	275.85	283.35	280.05	281.92
8031	277.05	276.45	283.25	280.15	281.89
8032	277.15	276.75	283.55	280.35	281.9
8033	277.25	276.95	283.75	280.85	281.9
8034	276.35	276.25	283.35	280.65	281.87
8035	275.45	275.25	282.85	280.85	281.88
8036	275.35	275.45	282.35	280.95	281.88
8037	275.45	275.65	282.45	280.75	281.88
8038	275.25	275.35	282.45	280.75	281.88
8039	275.25	275.65	282.25	280.85	281.87
8040	275.35	275.65	282.25	280.85	281.87
8041	275.95	275.75	282.15	280.95	281.87
8042	275.85	275.45	282.15	280.95	281.87
8043	275.65	275.45	282.35	281.05	281.85
8044	275.95	275.35	282.45	281.05	281.84
8045	275.55	275.05	282.85	281.15	281.85
8046	275.75	274.95	283.15	281.15	281.85
8047	275.85	275.05	282.95	281.05	281.83
8048	275.55	275.15	282.35	280.85	281.81
8049	275.05	275.05	282.15	280.65	281.81
8050	275.05	275.15	282.55	280.65	281.82
8051	275.25	275.35	282.75	280.65	281.8
8052	275.65	275.65	282.95	280.75	281.8
8053	276.25	276.05	283.35	280.35	281.8
8054	277.05	276.45	283.75	280.45	281.79
8055	277.95	276.35	284.15	280.55	281.79
8056	278.45	275.95	284.55	280.05	281.79
8057	279.35	275.85	284.75	279.45	281.78
